date,day_of_week,location,giai_tam,giai_bay,giai_sau_1,giai_sau_2,giai_sau_3,giai_nam,giai_tu_1,giai_tu_2,giai_tu_3,giai_tu_4,giai_tu_5,giai_tu_6,giai_tu_7,giai_ba_1,giai_ba_2,giai_nhi,giai_nhat,giai_dac_biet
2017-04-06,Thu nam,Bình Định,97,330,9958,4906,4395,0886,70355,81909,70500,88053,60693,00374,08820,22941,32851,94761,84628,664157
2017-04-07,Thu sau,Gia Lai,35,529,6868,9404,2302,5248,41232,44436,33053,86677,68964,40988,31681,95951,53218,53042,56923,987359
2017-04-07,Thu sau,Ninh Thuận,33,305,0467,8867,9311,9477,09946,07345,16958,36853,05272,04620,57988,72774,02583,20740,15132,518341
2017-04-08,Thu bay,Đà Nẵng,70,921,1253,6174,7942,8939,94467,04312,67487,73080,68155,07677,48889,24237,94845,67950,33603,953607
2017-04-08,Thu bay,Quảng Ngãi,24,296,6460,0927,0640,7801,57769,57013,71616,79581,79783,41067,28522,67142,29674,13479,60891,705185
2017-04-08,Thu bay,Đắk Nông,25,654,4005,6255,1556,7831,41724,80482,90738,03924,09853,46351,97802,09061,33615,58903,96226,482442
2017-04-09,Chu nhat,Kon Tum,11,185,1638,0163,5196,5942,79886,60802,96294,23612,21898,24022,69362,57763,80281,81633,43072,247278
2017-04-09,Chu nhat,Khánh Hòa,64,490,0676,6804,3795,8298,20775,86437,33982,63889,24515,95698,08584,47381,88255,30426,22527,897193
2017-04-10,Thu hai,Phú Yên,36,985,0392,7610,7789,3953,42848,65331,71170,67519,96411,25499,68930,85592,05339,36594,37668,766740
2017-04-10,Thu hai,Thừa T. Huế,38,009,3981,7250,4259,8724,90052,77262,00858,65795,35479,40634,20568,48273,30658,62649,97984,600160
2017-04-11,Thu ba,Quảng Nam,83,263,5286,7973,9071,8170,19992,51670,63713,99759,16953,58131,75388,07020,09170,49749,09595,904791
2017-04-11,Thu ba,Đắk Lắk,47,978,1069,7581,5306,7372,57101,92022,18310,82642,48369,01541,05595,11663,36180,18555,19983,568709
2017-04-12,Thu tu,Khánh Hòa,66,405,4703,0594,5825,5533,41559,33564,29382,70644,67333,43914,97594,25819,09947,40420,27947,025528
2017-04-12,Thu tu,Đà Nẵng,90,323,0547,1434,5181,2761,20770,67729,25332,97486,50407,62899,95420,21727,94061,11960,95061,445337
2017-04-13,Thu nam,Bình Định,44,856,7434,0670,3312,4733,02906,84931,40384,41959,36408,38887,99260,58274,08880,48656,02621,322416
2017-04-13,Thu nam,Quảng Trị,48,985,0653,3850,8767,2449,71266,97799,71705,84349,70622,02824,07622,06010,19889,09183,26781,820800
2017-04-13,Thu nam,Quảng Bình,34,236,9386,4096,0941,8596,86697,89943,99652,42747,35076,41742,22686,14333,07925,74904,61503,074531
2017-04-14,Thu sau,Gia Lai,24,076,1521,3386,3720,5537,90009,51088,30318,58046,41151,75432,39544,37642,55818,00260,95295,782050
2017-04-14,Thu sau,Ninh Thuận,27,737,8708,8344,3607,9826,11254,28398,97973,74783,21173,85377,37466,96083,76768,97025,20206,023241
2017-04-15,Thu bay,Đà Nẵng,11,529,1479,9995,0030,1874,41991,81609,96340,81428,07207,24851,38718,24420,56115,64033,86114,904273
2017-04-15,Thu bay,Quảng Ngãi,53,034,9478,5837,3316,2561,60188,53277,49990,95234,43120,40076,40140,61429,11371,53563,08334,123690
2017-04-15,Thu bay,Đắk Nông,93,729,1694,6636,7914,2305,72103,56876,80886,27452,32575,96241,39400,53828,84628,20067,74349,734800
2017-04-16,Chu nhat,Khánh Hòa,56,558,3148,0356,0073,1033,66093,03211,02978,02565,39874,72402,70253,23341,17790,90579,03384,498251
2017-04-16,Chu nhat,Kon Tum,96,068,8084,2163,7733,6248,63271,36832,97061,48871,85535,22934,08408,21773,44731,19990,59584,777918
2017-04-17,Thu hai,Thừa T. Huế,49,370,6897,6095,4246,1562,62428,83860,57664,18376,40527,56789,76606,79756,32391,89188,64848,559636
2017-04-17,Thu hai,Phú Yên,41,493,4402,2837,7758,0294,56915,36128,90519,02947,74073,84479,48615,14584,59374,61499,47079,182714
2017-04-18,Thu ba,Đắk Lắk,82,108,4230,2672,2992,2517,07204,09465,62256,61020,49799,97647,21502,95888,44589,84977,02998,985410
2017-04-18,Thu ba,Quảng Nam,85,610,2445,0785,3273,0565,10170,88108,66678,13204,48183,54942,81794,25606,53715,51171,91126,195068
2017-04-19,Thu tu,Đà Nẵng,88,685,7458,5687,1716,2931,15529,02714,39817,28393,89018,89185,85319,37258,90995,65469,63808,281536
2017-04-19,Thu tu,Khánh Hòa,94,262,4552,2453,1539,1416,59032,92430,02099,23643,76725,70999,92047,31424,76230,45901,32647,697749
2017-04-20,Thu nam,Bình Định,12,603,6084,2561,1735,6679,21974,20989,54849,67585,55300,26734,30268,37637,10339,94130,17367,604472
2017-04-20,Thu nam,Quảng Trị,73,567,7593,7927,6775,0152,59770,40671,75712,84836,49999,52947,28321,99309,60473,27056,63045,354190
2017-04-20,Thu nam,Quảng Bình,97,729,0894,3752,0807,5337,30171,32266,40021,48703,41799,81055,04357,22769,82441,75827,58735,788334
2017-04-21,Thu sau,Ninh Thuận,16,566,4667,9582,2028,8476,95170,29136,71361,12569,20511,98392,98779,22723,33672,68486,95215,288805
2017-04-21,Thu sau,Gia Lai,87,505,0221,3918,2143,8021,62346,02910,17458,89452,34845,42086,30060,11009,82836,13229,92576,770969
2017-04-22,Thu bay,Đắk Nông,33,889,6732,9636,0160,1542,80232,65212,83152,70901,19467,38710,21685,78052,62115,32042,50624,076175
2017-04-22,Thu bay,Quảng Ngãi,39,971,0157,4503,3312,2066,61652,93684,20220,25686,85548,02904,77519,75133,06927,38321,20132,738510
2017-04-22,Thu bay,Đà Nẵng,82,391,2651,7462,9607,5260,99777,48683,40915,14389,11768,20994,50583,51018,50661,85843,29762,037494
2017-04-23,Chu nhat,Kon Tum,14,384,7649,8762,3885,3943,00192,78964,71187,36241,84231,75902,68608,47315,50001,60622,29566,714424
2017-04-23,Chu nhat,Khánh Hòa,09,926,1655,4597,1362,2788,27726,93260,15416,29930,42052,07464,62982,50943,35827,05113,26887,878705
2017-04-24,Thu hai,Thừa T. Huế,49,248,9962,9334,1332,5236,30017,49527,76654,30060,22061,35160,28862,23549,42253,85255,82785,659545
2017-04-24,Thu hai,Phú Yên,55,770,2856,9545,3283,5013,59010,44292,18699,56882,70999,92994,37745,39105,02499,40506,05561,871216
2017-04-25,Thu ba,Đắk Lắk,22,250,4217,7818,6039,9439,04471,84335,02167,76909,24745,32797,41662,72543,23389,27459,99534,024075
2017-04-25,Thu ba,Quảng Nam,01,653,1427,3504,7144,4374,23687,53224,29684,24504,40088,00264,13378,62301,82106,56058,14084,367740
2017-04-26,Thu tu,Đà Nẵng,17,866,8872,1995,6509,9025,98380,64291,15060,97468,24532,65423,71967,13922,16774,04473,02326,478551
2017-04-26,Thu tu,Khánh Hòa,70,797,9837,4418,3537,0985,28929,53426,28296,91265,92451,36178,60411,55503,44843,92742,45824,234202
2017-04-27,Thu nam,Bình Định,34,915,2080,7857,6020,9853,07911,74434,96612,00863,58222,00829,44024,80263,41851,52662,90036,368205
2017-04-27,Thu nam,Quảng Trị,47,915,7896,3192,7879,9352,85764,15243,00740,26303,82238,62344,46423,94580,47035,64225,37873,588171
2017-04-27,Thu nam,Quảng Bình,24,623,6460,7335,3607,0860,64354,87400,19411,08621,95193,23398,01794,96332,54573,15192,49033,248290
2017-04-28,Thu sau,Gia Lai,21,024,0081,8443,5318,6688,81110,80033,15433,79129,91931,28194,97627,38923,09195,33364,88143,617457
2017-04-28,Thu sau,Ninh Thuận,83,194,0292,1086,6884,1075,66392,87143,31353,07111,88705,35464,88521,94881,08674,81250,77772,555461
2017-04-29,Thu bay,Quảng Ngãi,35,584,1180,9521,7399,0965,71206,15952,03849,24960,08919,76010,99079,99628,56501,76837,90127,602089
2017-04-29,Thu bay,Đà Nẵng,78,112,9923,4842,8772,5862,44238,97352,20983,77242,96437,61874,79839,73156,88071,45164,80944,649112
2017-04-29,Thu bay,Đắk Nông,37,298,2151,9241,9241,4740,29593,24807,77242,53875,94070,83435,87741,32211,73418,69456,24770,526172
2017-04-30,Chu nhat,Kon Tum,57,108,5402,9540,7392,3114,23846,64094,05456,49971,28520,66307,14798,19664,52716,38566,39157,214299
2017-04-30,Chu nhat,Khánh Hòa,53,877,7689,8716,6442,6451,13674,64181,15565,90290,69051,29667,64186,08196,41174,28893,22716,267534
2017-05-02,Thu ba,Đắk Lắk,24,025,0453,2742,3112,5083,17660,16152,99715,17449,34999,18687,46792,10793,28430,81173,42514,465918
2017-05-02,Thu ba,Quảng Nam,60,515,3034,9962,3345,5339,64704,07195,53178,27529,17526,52598,24913,52352,08655,44086,65399,408734
2017-05-03,Thu tu,Đà Nẵng,28,333,5060,4232,9752,9490,96313,85520,24553,50415,34704,15411,99713,68016,66986,05433,85839,835741
2017-05-03,Thu tu,Khánh Hòa,15,813,2786,1177,6825,3109,42525,92774,22036,26932,07042,55339,04514,84286,91941,72840,71398,867097
2017-05-04,Thu nam,Bình Định,50,056,1902,2863,3287,9878,81283,25462,74806,58075,50901,04720,13954,11239,57704,70674,43762,898716
2017-05-04,Thu nam,Quảng Trị,85,458,9256,1510,8480,8964,80322,88216,88912,45201,06159,17545,17320,33090,07034,35098,39032,062974
2017-05-04,Thu nam,Quảng Bình,26,959,3138,6557,2607,9387,02379,72417,97233,29587,91654,43818,92213,83180,62323,87395,80305,814954
2017-05-05,Thu sau,Gia Lai,16,975,9397,2942,5507,1262,45573,03384,68183,76080,82664,95037,07373,56543,56538,44491,06312,663389
2017-05-05,Thu sau,Ninh Thuận,52,412,8765,9174,8423,7674,78560,26212,57682,78810,15136,24747,85118,62149,73330,58844,92477,094332
2017-05-06,Thu bay,Đắk Nông,22,800,2696,2275,8814,4684,39532,41020,59943,55831,42724,71486,61536,54264,42630,62402,91081,257678
2017-05-06,Thu bay,Quảng Ngãi,30,940,5958,3562,8986,3234,80037,48270,67118,23766,25461,93635,66955,76358,68915,40642,98459,604746
2017-05-06,Thu bay,Đà Nẵng,27,455,7982,8078,6775,1094,04118,95818,66068,22931,75637,70929,39779,71334,47329,49887,75262,759813
2017-05-07,Chu nhat,Kon Tum,70,305,5595,6760,4807,0108,67589,14643,53460,00747,05393,68789,01243,49827,38008,14141,64975,090989
2017-05-07,Chu nhat,Khánh Hòa,53,736,3572,1578,9037,8179,81120,02314,64662,24874,26023,62831,06640,91471,71466,67929,17056,193540
2017-05-08,Thu hai,Thừa T. Huế,53,059,7241,4901,6161,1033,67446,56190,17546,01291,46991,08507,95766,04354,62350,62752,89732,036965
2017-05-08,Thu hai,Phú Yên,85,482,3395,5904,4689,6140,69862,10761,25205,78456,81201,68287,83416,59304,43716,05664,72249,546619
2017-05-10,Thu tu,Đà Nẵng,72,309,2687,9616,5101,8392,58683,04311,91525,63090,82124,24892,66279,52120,65893,20068,48925,739572
2017-05-10,Thu tu,Khánh Hòa,63,654,5226,4467,6816,3997,82943,17765,53035,65144,61024,59845,81972,53570,64188,30502,99871,479499
2017-05-11,Thu nam,Bình Định,98,720,9622,8446,9638,6830,56256,35938,36174,95936,75468,56917,80429,99886,59713,61314,89592,984394
2017-05-11,Thu nam,Quảng Trị,70,469,1922,3348,9546,8133,88966,38331,85515,48844,21806,49724,09102,65395,28447,85894,53404,335756
2017-05-11,Thu nam,Quảng Bình,32,992,1620,5334,0770,3468,17214,81602,77128,37026,60384,64953,35133,97269,28594,78791,81763,537604
2017-05-13,Thu bay,Đà Nẵng,64,060,5492,3585,3616,2823,62060,16790,27219,23690,88845,94464,39521,04894,32397,17641,79373,771275
2017-05-13,Thu bay,Quảng Ngãi,87,942,7392,5648,0371,8711,58957,17727,45684,17273,20330,01283,51098,63253,57573,61140,37822,991532
2017-05-13,Thu bay,Đắk Nông,10,784,3195,5714,8934,8414,82378,34935,14992,98898,60373,68154,49529,31990,73982,98554,12468,819849
2017-05-17,Thu tu,Khánh Hòa,11,101,2251,5801,5183,7994,35745,78217,08484,36786,09644,53717,93954,36700,09924,60232,24000,473003
2017-05-17,Thu tu,Đà Nẵng,24,435,2809,0922,2190,1099,89227,18236,02276,68885,16618,45748,77746,47241,46099,64673,31338,371165
2017-05-18,Thu nam,Bình Định,75,077,7279,3989,3071,9770,99919,07478,30023,77571,67508,11308,27901,01883,93530,03337,83213,677855
2017-05-18,Thu nam,Quảng Trị,89,774,9083,6672,6701,3045,45238,31218,87765,55278,11843,77124,37989,06522,82290,83463,23245,454276
2017-05-18,Thu nam,Quảng Bình,97,517,7274,9848,4773,2731,15825,73773,77338,21741,61742,06730,79036,14796,26786,77962,60455,120078
2017-05-19,Thu sau,Gia Lai,30,731,2372,3170,5120,9908,13193,68596,20551,24595,21773,58838,59662,59530,44695,73162,44423,258605
2017-05-19,Thu sau,Ninh Thuận,65,596,2511,8638,1563,3858,98953,11526,45132,58937,88252,56036,36751,24752,17384,31829,45898,762471
2017-05-20,Thu bay,Đà Nẵng,13,522,2243,2249,2766,9975,15902,91227,23450,62984,34141,87863,62536,55276,23976,18167,72143,760553
2017-05-20,Thu bay,Quảng Ngãi,94,145,6967,8605,3760,8011,80620,57252,48109,33178,22781,29187,15494,27013,75294,22713,72663,664365
2017-05-20,Thu bay,Đắk Nông,86,947,4733,3167,5821,8619,48626,28300,73661,94120,73443,52676,25650,19789,30060,89813,78585,381449
2017-05-21,Chu nhat,Kon Tum,44,565,2844,2113,7674,7056,16987,46154,43102,62286,09119,32174,32184,33836,51120,04005,79172,992097
2017-05-21,Chu nhat,Khánh Hòa,97,553,4248,4530,3968,7432,38114,15513,22873,14353,10429,63929,95712,73545,46385,63480,14523,969479
2017-05-22,Thu hai,Thừa T. Huế,27,813,0600,0651,2618,5929,64379,75582,24981,14983,61648,34811,64373,99215,43033,70292,55004,845413
2017-05-22,Thu hai,Phú Yên,41,442,0846,1155,8999,5825,88060,18176,87748,34598,65269,29531,87638,69462,86877,28135,41720,723824
2017-05-23,Thu ba,Quảng Nam,28,676,5715,5697,6538,6747,27450,96776,65663,40554,10079,87976,04378,23289,69249,91300,50992,646394
2017-05-23,Thu ba,Đắk Lắk,83,861,5257,9822,3681,8681,74655,49110,44506,67323,56559,13705,26212,64526,82400,37021,35506,476901
2017-05-24,Thu tu,Đà Nẵng,98,875,4817,5172,3569,0672,71864,96150,95793,43379,56083,28964,72538,71997,64845,33276,13710,237967
2017-05-24,Thu tu,Khánh Hòa,81,028,6286,8622,8224,0573,86135,97835,99073,10181,75663,84096,56932,23790,97505,55173,69630,386098
2017-05-25,Thu nam,Bình Định,60,639,4266,3026,9204,3418,00540,97729,47046,27748,62372,39315,27348,07107,03168,80060,70562,696581
2017-05-25,Thu nam,Quảng Trị,40,854,8912,1742,2986,9286,55518,06248,36321,23675,96410,90277,23115,50447,16800,33298,41357,342438
2017-05-25,Thu nam,Quảng Bình,42,299,8101,0212,6583,8187,24754,63162,97381,61583,59588,53797,45948,87989,19077,83195,42745,257121
2017-05-26,Thu sau,Ninh Thuận,05,945,0692,0684,5305,0252,73831,55741,25441,88687,70543,52696,33802,97995,27409,35592,84241,925327
2017-05-26,Thu sau,Gia Lai,54,230,5393,9362,8575,6623,28605,14023,89026,13733,81736,90791,29703,22959,38564,04667,51902,187804
2017-05-27,Thu bay,Đắk Nông,60,777,2497,8655,6367,1585,16597,01599,97823,98667,88306,68791,44950,37988,18553,18693,57314,391691
2017-05-27,Thu bay,Đà Nẵng,03,185,7696,7605,5747,5791,88575,41846,12981,85019,80426,28517,40443,60378,31054,08996,01015,581004
2017-05-27,Thu bay,Quảng Ngãi,43,821,0388,0488,0029,5351,67646,52341,85326,39849,93499,30478,39021,09355,31616,63425,14757,148931
2017-05-28,Chu nhat,Kon Tum,31,454,9786,4910,6920,7405,57670,87198,00391,25417,28139,80260,07726,79076,62092,93646,75732,201337
2017-05-28,Chu nhat,Khánh Hòa,41,090,6932,2403,8778,8204,74535,12909,50772,69566,99048,52269,43704,17995,89461,32637,02131,802856
2017-05-29,Thu hai,Thừa T. Huế,22,178,9545,1345,6773,9435,22743,90688,55065,97390,93981,49600,13476,19923,00610,63087,95387,576832
2017-05-29,Thu hai,Phú Yên,10,712,6215,3249,0997,6341,74803,66743,04705,69265,43631,32239,95596,71799,56830,76002,76609,345374
2017-05-30,Thu ba,Quảng Nam,50,416,8492,0703,8043,3343,59124,06258,29436,69252,71253,30304,04050,78099,29655,93303,10773,403421
2017-05-30,Thu ba,Đắk Lắk,39,192,1133,5060,5060,5345,89913,28000,30578,95933,57818,64063,34057,32724,63650,87467,33570,080783
2017-05-31,Thu tu,Đà Nẵng,96,407,2205,0969,8824,9958,18992,75657,01906,58780,88293,91927,48166,93328,40218,69359,02230,238552
2017-05-31,Thu tu,Khánh Hòa,76,690,8592,1036,8401,0515,74327,26519,60241,85367,21386,17775,70921,78813,86534,90991,81628,485060
2017-06-02,Thu sau,Ninh Thuận,85,403,8603,4472,4746,1962,69886,76981,26633,18517,55748,23868,19033,12264,73887,76054,82031,213839
2017-06-02,Thu sau,Gia Lai,98,339,0795,8873,6708,2350,02068,08652,03517,68563,48555,08369,58534,10567,82521,05581,31681,649061
2017-06-03,Thu bay,Đà Nẵng,68,728,3871,5522,8623,1867,54992,66041,76637,64875,20693,04174,77036,65998,98499,29807,33677,843564
2017-06-03,Thu bay,Quảng Ngãi,45,502,7252,2399,1584,5274,88484,12007,45298,89275,55014,30752,60603,83715,15199,93332,27110,120484
2017-06-03,Thu bay,Đắk Nông,00,687,5073,4091,9169,9644,96951,70243,68342,93363,43636,20045,95671,25135,52338,03871,60096,815146
2017-06-04,Chu nhat,Kon Tum,17,854,4411,3177,5938,0187,92947,18848,49784,85755,01120,69867,42364,41516,59017,10255,24671,589204
2017-06-04,Chu nhat,Khánh Hòa,59,038,5024,3814,2492,9913,42795,11393,40397,10640,50893,26278,03264,73788,24095,62324,97849,594781
2017-06-05,Thu hai,Thừa T. Huế,43,254,7277,5853,8328,7954,47723,03024,75567,65300,72013,51653,39214,70162,14908,03278,19343,696153
2017-06-05,Thu hai,Phú Yên,54,993,7666,1563,1389,9333,36122,97892,55111,08375,83466,37810,65043,07578,13642,16993,66871,592253
2017-06-06,Thu ba,Đắk Lắk,06,952,8460,5820,5999,2820,31617,26286,64919,31700,39977,21578,46716,60144,24691,38047,45811,437377
2017-06-06,Thu ba,Quảng Nam,41,449,1630,4055,0963,8218,61209,31235,25793,19931,62803,19905,23690,89414,21103,12155,49844,454188
2017-06-07,Thu tu,Khánh Hòa,42,267,3564,4385,1405,5837,27353,52099,61397,21079,25910,27578,08870,89635,73848,81293,46523,432312
2017-06-07,Thu tu,Đà Nẵng,31,371,7663,4242,3949,3563,30053,89135,43227,59833,45918,21520,16520,47289,45610,48063,10531,598642
2017-06-08,Thu nam,Bình Định,24,076,1413,4503,1609,4204,73668,50216,68835,17099,96682,63960,17099,81257,17140,37429,43404,661911
2017-06-08,Thu nam,Quảng Trị,47,347,6895,9029,7268,1318,59784,94625,48593,29604,51198,84839,50663,78407,50223,17124,62403,201587
2017-06-08,Thu nam,Quảng Bình,68,559,1633,3648,3492,4475,43445,61377,34572,43769,22717,68199,67053,66455,60023,94652,80189,431221
2017-06-09,Thu sau,Gia Lai,81,030,6777,1083,0780,1668,29959,84278,05435,91338,84536,45753,85168,08049,65375,38124,49982,607072
2017-06-09,Thu sau,Ninh Thuận,03,928,8630,3631,2315,5436,80325,46350,21032,92900,89019,46272,88845,55744,60921,52640,20644,754769
2017-06-10,Thu bay,Đà Nẵng,43,748,1596,0213,1766,7134,73958,14558,23385,44383,15522,74541,75954,65740,82603,30873,41134,546068
2017-06-10,Thu bay,Quảng Ngãi,61,241,8712,9902,0887,7845,11473,73961,11140,87091,69400,24528,02641,34823,25335,62589,65051,681110
2017-06-10,Thu bay,Đắk Nông,21,119,2003,5262,1287,5413,18271,07941,72458,55577,91733,03734,01837,94774,17699,56066,57425,999738
2017-06-11,Chu nhat,Kon Tum,67,041,6308,1941,7515,5086,30096,92582,06591,71315,46420,81087,33668,93774,47651,93112,66387,882075
2017-06-11,Chu nhat,Khánh Hòa,39,711,9690,1297,9215,8554,11456,88979,78143,44507,48467,88014,10906,08059,21629,43911,37453,807704
2017-06-12,Thu hai,Phú Yên,37,005,5996,0328,0610,6263,74587,36282,73064,05422,04676,16084,13470,12102,44825,96650,19215,769569
2017-06-12,Thu hai,Thừa T. Huế,45,311,1428,9852,0880,8554,69056,52183,97019,41035,38990,85173,30806,88444,67575,91709,75716,313528
2017-06-13,Thu ba,Quảng Nam,55,855,2402,9131,8957,3208,46399,98751,31463,62992,75608,12920,13900,62262,86606,51129,39189,408965
2017-06-13,Thu ba,Đắk Lắk,45,532,1515,8344,5775,6417,68247,85804,10384,49603,26635,28143,75552,45451,98693,29855,24516,022010
2017-06-14,Thu tu,Đà Nẵng,62,144,1404,3795,5988,7613,15797,01934,30640,04665,14100,75617,12112,19682,58134,58315,37463,029707
2017-06-14,Thu tu,Khánh Hòa,36,945,5723,3053,3309,8183,78416,43580,67610,08238,53580,27383,88697,06500,26531,71791,32855,258096
2017-06-15,Thu nam,Bình Định,02,983,1676,1808,3837,8710,58537,97391,81812,09577,28969,77571,62351,21063,03821,30379,29749,514158
2017-06-15,Thu nam,Quảng Trị,20,956,0287,5217,3581,7797,05944,13235,83696,22244,24281,63613,80726,50615,77101,68733,41814,123979
2017-06-15,Thu nam,Quảng Bình,43,478,4580,9651,8922,0285,10653,92018,23236,20498,04569,57890,47268,00379,30082,43511,13139,539147
2017-06-16,Thu sau,Gia Lai,17,347,9380,6510,7519,6726,51088,97581,05652,79473,19298,41188,22932,96332,49310,47987,48728,750161
2017-06-16,Thu sau,Ninh Thuận,41,356,0676,0127,2460,3690,50215,58889,15789,55080,76902,10838,05060,01706,40820,04837,74214,737983
2017-06-17,Thu bay,Quảng Ngãi,54,765,9988,4864,4632,3758,54340,21711,29291,32240,74055,52981,87361,77833,88928,53814,95780,883580
2017-06-17,Thu bay,Đà Nẵng,03,752,1028,7678,0498,7325,32518,75068,23108,51530,30400,00310,97668,04705,58736,95103,16195,762037
2017-06-17,Thu bay,Đắk Nông,05,036,9857,2466,4849,1003,00070,29012,01238,76159,55866,42552,09562,06043,34287,42891,18915,846775
2017-06-18,Chu nhat,Khánh Hòa,43,017,9000,1608,6037,9756,04186,04420,47574,99392,37096,42106,36780,48557,21504,60762,15178,957527
2017-06-18,Chu nhat,Kon Tum,49,158,3387,5708,2872,7194,92569,82326,53235,34155,34267,79023,67742,15139,56703,19329,94309,558168
2017-06-19,Thu hai,Phú Yên,66,464,2770,6624,2673,3815,57646,94734,96113,92298,63537,08352,67308,83918,38492,28500,36177,719790
2017-06-19,Thu hai,Thừa T. Huế,96,263,3759,3442,3245,3240,97877,82647,38753,13923,47041,15666,09258,42288,67547,47877,46916,804751
2017-06-21,Thu tu,Đà Nẵng,36,719,7228,3640,7406,2495,46187,10807,34356,18008,63683,78972,41324,12258,01486,23016,53763,260828
2017-06-21,Thu tu,Khánh Hòa,72,356,9096,0035,8998,8953,73186,91788,04672,33966,06404,10625,24417,20682,62342,25765,90028,010864
